item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM26153,TXN08747,PROD0317,3,159.54,10,430.76
ITEM26154,TXN08747,PROD0120,1,195.97,0,195.97
ITEM26155,TXN08748,PROD0393,2,74.77,0,149.54
ITEM26156,TXN08748,PROD0084,1,305.93,5,290.63
ITEM26157,TXN08748,PROD0198,3,153.6,5,437.76
ITEM26158,TXN08748,PROD0277,2,353.97,10,637.15
ITEM26159,TXN08749,PROD0230,2,456.5,0,913.0
ITEM26160,TXN08749,PROD0126,2,233.91,0,467.82
ITEM26161,TXN08750,PROD0371,2,357.8,10,644.04
ITEM26162,TXN08750,PROD0026,3,474.16,10,1280.23
ITEM26163,TXN08750,PROD0388,2,280.35,5,532.66
ITEM26164,TXN08750,PROD0404,2,152.97,10,275.35
ITEM26165,TXN08750,PROD0071,2,260.89,10,469.6
ITEM26166,TXN08751,PROD0435,2,472.32,10,850.18
ITEM26167,TXN08751,PROD0190,1,342.23,0,342.23
ITEM26168,TXN08751,PROD0061,2,187.18,15,318.21
ITEM26169,TXN08751,PROD0311,2,483.63,5,918.9
ITEM26170,TXN08752,PROD0424,1,295.36,15,251.06
ITEM26171,TXN08752,PROD0227,1,307.77,5,292.38
ITEM26172,TXN08752,PROD0091,2,92.41,15,157.1
ITEM26173,TXN08753,PROD0352,1,313.23,10,281.91
ITEM26174,TXN08753,PROD0154,3,279.79,10,755.43
ITEM26175,TXN08754,PROD0446,1,129.57,10,116.61
ITEM26176,TXN08754,PROD0197,1,422.64,5,401.51
ITEM26177,TXN08754,PROD0090,2,31.44,15,53.45
ITEM26178,TXN08755,PROD0298,3,33.02,5,94.11
ITEM26179,TXN08756,PROD0237,1,182.62,5,173.49
ITEM26180,TXN08756,PROD0474,2,293.08,5,556.85
ITEM26181,TXN08756,PROD0327,1,182.43,15,155.07
ITEM26182,TXN08757,PROD0152,3,336.61,10,908.85
ITEM26183,TXN08757,PROD0444,1,395.26,5,375.5
ITEM26184,TXN08758,PROD0310,1,130.24,0,130.24
ITEM26185,TXN08758,PROD0002,3,148.03,10,399.68
ITEM26186,TXN08758,PROD0454,1,85.8,5,81.51
ITEM26187,TXN08758,PROD0043,3,224.57,5,640.02
ITEM26188,TXN08758,PROD0106,1,489.62,0,489.62
ITEM26189,TXN08759,PROD0332,1,60.77,15,51.65
ITEM26190,TXN08759,PROD0419,2,287.71,0,575.42
ITEM26191,TXN08759,PROD0026,2,474.16,0,948.32
ITEM26192,TXN08759,PROD0098,3,197.45,10,533.11
ITEM26193,TXN08759,PROD0049,2,415.11,15,705.69
ITEM26194,TXN08760,PROD0083,1,235.54,15,200.21
ITEM26195,TXN08760,PROD0166,3,167.49,0,502.47
ITEM26196,TXN08760,PROD0183,3,491.19,5,1399.89
ITEM26197,TXN08760,PROD0389,2,476.45,0,952.9
ITEM26198,TXN08761,PROD0391,1,40.93,5,38.88
ITEM26199,TXN08761,PROD0064,1,67.65,0,67.65
ITEM26200,TXN08762,PROD0276,3,324.61,10,876.45
ITEM26201,TXN08762,PROD0384,3,111.19,10,300.21
ITEM26202,TXN08763,PROD0287,3,197.02,0,591.06
ITEM26203,TXN08763,PROD0092,2,489.21,5,929.5
ITEM26204,TXN08763,PROD0176,3,55.24,10,149.15
ITEM26205,TXN08763,PROD0143,3,317.0,10,855.9
ITEM26206,TXN08764,PROD0079,3,203.97,10,550.72
ITEM26207,TXN08764,PROD0455,2,364.39,15,619.46
ITEM26208,TXN08764,PROD0242,2,222.26,0,444.52
ITEM26209,TXN08764,PROD0299,1,466.26,10,419.63
ITEM26210,TXN08764,PROD0042,2,130.86,10,235.55
ITEM26211,TXN08765,PROD0336,2,48.92,0,97.84
ITEM26212,TXN08765,PROD0040,3,16.07,5,45.8
ITEM26213,TXN08765,PROD0233,2,109.48,5,208.01
ITEM26214,TXN08766,PROD0083,2,235.54,5,447.53
ITEM26215,TXN08766,PROD0256,1,375.02,0,375.02
ITEM26216,TXN08766,PROD0067,1,232.8,10,209.52
ITEM26217,TXN08767,PROD0390,3,373.77,0,1121.31
ITEM26218,TXN08767,PROD0248,3,41.3,0,123.9
ITEM26219,TXN08768,PROD0024,1,277.75,10,249.97
ITEM26220,TXN08768,PROD0341,1,369.56,10,332.6
ITEM26221,TXN08769,PROD0436,3,445.79,10,1203.63
ITEM26222,TXN08770,PROD0129,2,50.87,5,96.65
ITEM26223,TXN08770,PROD0360,2,145.2,10,261.36
ITEM26224,TXN08770,PROD0091,2,92.41,15,157.1
ITEM26225,TXN08771,PROD0369,1,253.64,15,215.59
ITEM26226,TXN08771,PROD0401,2,304.68,15,517.96
ITEM26227,TXN08771,PROD0365,2,427.85,10,770.13
ITEM26228,TXN08771,PROD0429,3,261.11,15,665.83
ITEM26229,TXN08771,PROD0253,2,356.92,0,713.84
ITEM26230,TXN08772,PROD0006,3,218.39,10,589.65
ITEM26231,TXN08772,PROD0397,2,308.0,10,554.4
ITEM26232,TXN08772,PROD0274,2,404.45,5,768.45
ITEM26233,TXN08773,PROD0411,1,461.6,15,392.36
ITEM26234,TXN08773,PROD0296,3,486.56,5,1386.7
ITEM26235,TXN08773,PROD0380,3,73.05,5,208.19
ITEM26236,TXN08773,PROD0360,3,145.2,0,435.6
ITEM26237,TXN08773,PROD0188,1,134.9,5,128.16
ITEM26238,TXN08774,PROD0467,3,47.57,10,128.44
ITEM26239,TXN08774,PROD0404,2,152.97,5,290.64
ITEM26240,TXN08774,PROD0160,3,61.93,10,167.21
ITEM26241,TXN08775,PROD0308,3,188.49,0,565.47
ITEM26242,TXN08775,PROD0366,3,335.14,5,955.15
ITEM26243,TXN08775,PROD0089,2,385.07,5,731.63
ITEM26244,TXN08775,PROD0163,1,169.44,5,160.97
ITEM26245,TXN08776,PROD0413,2,313.84,0,627.68
ITEM26246,TXN08776,PROD0336,1,48.92,0,48.92
ITEM26247,TXN08777,PROD0003,3,297.98,15,759.85
ITEM26248,TXN08777,PROD0065,1,214.8,0,214.8
ITEM26249,TXN08777,PROD0155,3,303.85,10,820.4
ITEM26250,TXN08778,PROD0036,2,19.79,0,39.58
ITEM26251,TXN08778,PROD0478,1,421.14,5,400.08
ITEM26252,TXN08779,PROD0109,1,213.87,15,181.79
ITEM26253,TXN08779,PROD0013,3,426.37,10,1151.2
ITEM26254,TXN08779,PROD0027,3,239.63,10,647.0
ITEM26255,TXN08779,PROD0193,1,176.86,10,159.17
ITEM26256,TXN08779,PROD0160,3,61.93,15,157.92
ITEM26257,TXN08780,PROD0140,2,243.81,10,438.86
ITEM26258,TXN08780,PROD0061,2,187.18,15,318.21
ITEM26259,TXN08780,PROD0111,3,464.95,10,1255.37
ITEM26260,TXN08781,PROD0272,1,312.58,0,312.58
ITEM26261,TXN08781,PROD0132,3,492.36,0,1477.08
ITEM26262,TXN08781,PROD0097,1,195.69,5,185.91
ITEM26263,TXN08781,PROD0290,2,62.59,0,125.18
ITEM26264,TXN08782,PROD0188,1,134.9,0,134.9
ITEM26265,TXN08782,PROD0155,3,303.85,5,865.97
ITEM26266,TXN08783,PROD0310,2,130.24,5,247.46
ITEM26267,TXN08783,PROD0268,3,320.84,15,818.14
ITEM26268,TXN08783,PROD0069,3,214.71,15,547.51
ITEM26269,TXN08783,PROD0054,1,140.59,0,140.59
ITEM26270,TXN08783,PROD0142,3,20.2,0,60.6
ITEM26271,TXN08784,PROD0249,3,488.52,0,1465.56
ITEM26272,TXN08784,PROD0266,1,110.52,10,99.47
ITEM26273,TXN08785,PROD0290,3,62.59,15,159.6
ITEM26274,TXN08785,PROD0205,3,335.78,5,956.97
ITEM26275,TXN08786,PROD0001,1,418.44,0,418.44
ITEM26276,TXN08786,PROD0215,1,50.58,5,48.05
ITEM26277,TXN08786,PROD0342,2,31.35,10,56.43
ITEM26278,TXN08787,PROD0430,2,30.44,5,57.84
ITEM26279,TXN08787,PROD0187,2,399.57,0,799.14
ITEM26280,TXN08787,PROD0406,2,175.16,15,297.77
ITEM26281,TXN08787,PROD0479,2,220.07,10,396.13
ITEM26282,TXN08787,PROD0219,3,44.23,15,112.79
ITEM26283,TXN08788,PROD0051,1,252.2,10,226.98
ITEM26284,TXN08788,PROD0359,1,277.94,15,236.25
ITEM26285,TXN08789,PROD0326,3,228.46,15,582.57
ITEM26286,TXN08789,PROD0490,1,142.65,10,128.39
ITEM26287,TXN08789,PROD0164,1,391.1,5,371.55
ITEM26288,TXN08789,PROD0400,3,198.94,15,507.3
ITEM26289,TXN08790,PROD0016,1,23.66,0,23.66
ITEM26290,TXN08790,PROD0481,1,476.83,15,405.31
ITEM26291,TXN08790,PROD0363,3,481.15,15,1226.93
ITEM26292,TXN08790,PROD0088,3,399.07,5,1137.35
ITEM26293,TXN08790,PROD0024,1,277.75,5,263.86
ITEM26294,TXN08791,PROD0444,2,395.26,5,750.99
ITEM26295,TXN08791,PROD0421,1,405.86,15,344.98
ITEM26296,TXN08791,PROD0438,2,199.29,15,338.79
ITEM26297,TXN08792,PROD0401,3,304.68,0,914.04
ITEM26298,TXN08792,PROD0012,3,349.06,5,994.82
ITEM26299,TXN08792,PROD0235,1,278.07,15,236.36
ITEM26300,TXN08792,PROD0261,3,447.56,0,1342.68
ITEM26301,TXN08793,PROD0416,1,23.16,10,20.84
ITEM26302,TXN08793,PROD0046,2,435.52,0,871.04
ITEM26303,TXN08793,PROD0194,1,36.97,5,35.12
ITEM26304,TXN08794,PROD0118,3,371.35,15,946.94
ITEM26305,TXN08794,PROD0219,3,44.23,0,132.69
ITEM26306,TXN08795,PROD0035,1,416.82,5,395.98
ITEM26307,TXN08796,PROD0024,1,277.75,10,249.97
ITEM26308,TXN08796,PROD0162,1,28.91,10,26.02
ITEM26309,TXN08796,PROD0109,1,213.87,0,213.87
ITEM26310,TXN08797,PROD0325,3,466.79,10,1260.33
ITEM26311,TXN08797,PROD0367,3,318.04,15,811.0
ITEM26312,TXN08797,PROD0496,1,191.13,0,191.13
ITEM26313,TXN08798,PROD0075,2,271.92,15,462.26
ITEM26314,TXN08798,PROD0262,3,321.01,5,914.88
ITEM26315,TXN08799,PROD0165,2,471.53,15,801.6
ITEM26316,TXN08799,PROD0065,2,214.8,0,429.6
ITEM26317,TXN08800,PROD0102,3,374.92,10,1012.28
ITEM26318,TXN08800,PROD0008,2,399.83,0,799.66
ITEM26319,TXN08800,PROD0363,1,481.15,0,481.15
ITEM26320,TXN08800,PROD0190,1,342.23,10,308.01
ITEM26321,TXN08801,PROD0246,1,68.71,0,68.71
ITEM26322,TXN08801,PROD0106,3,489.62,5,1395.42
ITEM26323,TXN08801,PROD0378,2,198.99,0,397.98
ITEM26324,TXN08801,PROD0190,3,342.23,10,924.02
ITEM26325,TXN08801,PROD0005,1,336.36,15,285.91
ITEM26326,TXN08802,PROD0112,2,303.99,15,516.78
ITEM26327,TXN08802,PROD0031,1,84.8,10,76.32
ITEM26328,TXN08802,PROD0159,1,493.82,5,469.13
ITEM26329,TXN08802,PROD0324,2,102.19,0,204.38
ITEM26330,TXN08802,PROD0461,3,96.35,0,289.05
ITEM26331,TXN08803,PROD0402,2,117.05,15,198.98
ITEM26332,TXN08803,PROD0245,1,205.9,5,195.6
ITEM26333,TXN08803,PROD0225,3,321.0,15,818.55
ITEM26334,TXN08803,PROD0436,2,445.79,5,847.0
ITEM26335,TXN08803,PROD0445,3,124.55,10,336.28
ITEM26336,TXN08804,PROD0467,3,47.57,15,121.3
ITEM26337,TXN08805,PROD0057,2,54.56,5,103.66
ITEM26338,TXN08805,PROD0210,3,251.37,5,716.4
ITEM26339,TXN08805,PROD0406,3,175.16,5,499.21
ITEM26340,TXN08805,PROD0447,2,392.73,10,706.91
ITEM26341,TXN08806,PROD0327,2,182.43,15,310.13
ITEM26342,TXN08806,PROD0426,1,368.21,10,331.39
ITEM26343,TXN08806,PROD0153,1,153.62,15,130.58
ITEM26344,TXN08806,PROD0080,3,179.78,15,458.44
ITEM26345,TXN08806,PROD0077,1,151.56,10,136.4
ITEM26346,TXN08807,PROD0476,2,251.37,5,477.6
ITEM26347,TXN08808,PROD0323,2,473.68,5,899.99
ITEM26348,TXN08808,PROD0378,3,198.99,5,567.12
ITEM26349,TXN08808,PROD0205,3,335.78,0,1007.34
ITEM26350,TXN08808,PROD0021,1,256.88,0,256.88
ITEM26351,TXN08808,PROD0145,1,112.29,0,112.29
ITEM26352,TXN08809,PROD0450,1,30.45,10,27.41
ITEM26353,TXN08809,PROD0228,3,150.59,10,406.59
ITEM26354,TXN08809,PROD0224,2,456.8,5,867.92
ITEM26355,TXN08810,PROD0314,1,324.54,15,275.86
ITEM26356,TXN08810,PROD0151,3,185.4,5,528.39
ITEM26357,TXN08811,PROD0239,1,35.75,5,33.96
ITEM26358,TXN08812,PROD0263,3,260.43,5,742.23
ITEM26359,TXN08812,PROD0147,1,427.77,10,384.99
ITEM26360,TXN08813,PROD0280,2,180.83,15,307.41
ITEM26361,TXN08813,PROD0089,3,385.07,10,1039.69
ITEM26362,TXN08813,PROD0463,2,268.76,10,483.77
ITEM26363,TXN08813,PROD0492,3,201.16,5,573.31
ITEM26364,TXN08813,PROD0318,2,176.45,10,317.61
ITEM26365,TXN08814,PROD0215,1,50.58,10,45.52
ITEM26366,TXN08814,PROD0468,1,470.42,5,446.9
ITEM26367,TXN08814,PROD0181,3,248.87,5,709.28
ITEM26368,TXN08814,PROD0208,3,499.17,0,1497.51
ITEM26369,TXN08814,PROD0298,2,33.02,10,59.44
ITEM26370,TXN08815,PROD0017,3,363.73,15,927.51
ITEM26371,TXN08816,PROD0394,3,67.2,0,201.6
ITEM26372,TXN08817,PROD0084,2,305.93,10,550.67
ITEM26373,TXN08817,PROD0213,3,241.48,15,615.77
ITEM26374,TXN08817,PROD0109,3,213.87,0,641.61
ITEM26375,TXN08817,PROD0251,1,406.23,0,406.23
ITEM26376,TXN08817,PROD0097,2,195.69,15,332.67
ITEM26377,TXN08818,PROD0241,1,49.04,5,46.59
ITEM26378,TXN08818,PROD0028,3,216.54,10,584.66
ITEM26379,TXN08819,PROD0017,2,363.73,15,618.34
ITEM26380,TXN08819,PROD0493,1,61.14,0,61.14
ITEM26381,TXN08819,PROD0206,1,451.32,15,383.62
ITEM26382,TXN08819,PROD0193,1,176.86,0,176.86
ITEM26383,TXN08819,PROD0246,2,68.71,15,116.81
ITEM26384,TXN08820,PROD0424,3,295.36,15,753.17
ITEM26385,TXN08821,PROD0115,1,380.78,5,361.74
ITEM26386,TXN08821,PROD0129,3,50.87,15,129.72
ITEM26387,TXN08821,PROD0386,3,230.86,0,692.58
ITEM26388,TXN08821,PROD0033,3,25.27,0,75.81
ITEM26389,TXN08822,PROD0387,2,206.57,5,392.48
ITEM26390,TXN08822,PROD0420,3,386.92,0,1160.76
ITEM26391,TXN08822,PROD0277,2,353.97,15,601.75
ITEM26392,TXN08822,PROD0471,2,80.55,5,153.04
ITEM26393,TXN08823,PROD0351,2,394.21,10,709.58
ITEM26394,TXN08823,PROD0004,3,200.39,0,601.17
ITEM26395,TXN08823,PROD0191,3,370.01,15,943.53
ITEM26396,TXN08823,PROD0474,2,293.08,5,556.85
ITEM26397,TXN08824,PROD0371,2,357.8,5,679.82
ITEM26398,TXN08824,PROD0428,3,263.42,10,711.23
ITEM26399,TXN08824,PROD0127,3,18.32,5,52.21
ITEM26400,TXN08825,PROD0372,3,91.99,15,234.57
ITEM26401,TXN08825,PROD0331,2,458.38,15,779.25
ITEM26402,TXN08826,PROD0235,1,278.07,15,236.36
ITEM26403,TXN08827,PROD0204,1,222.32,10,200.09
ITEM26404,TXN08828,PROD0064,3,67.65,5,192.8
ITEM26405,TXN08828,PROD0028,2,216.54,5,411.43
ITEM26406,TXN08828,PROD0334,1,329.56,15,280.13
ITEM26407,TXN08828,PROD0347,2,473.06,0,946.12
ITEM26408,TXN08829,PROD0243,1,383.83,15,326.26
ITEM26409,TXN08829,PROD0127,1,18.32,5,17.4
ITEM26410,TXN08829,PROD0401,2,304.68,0,609.36
ITEM26411,TXN08830,PROD0196,3,43.69,10,117.96
ITEM26412,TXN08830,PROD0090,3,31.44,5,89.6
ITEM26413,TXN08830,PROD0089,3,385.07,5,1097.45
ITEM26414,TXN08830,PROD0388,3,280.35,15,714.89
ITEM26415,TXN08831,PROD0479,2,220.07,0,440.14
ITEM26416,TXN08831,PROD0340,3,268.5,15,684.67
ITEM26417,TXN08831,PROD0014,3,301.15,5,858.28
ITEM26418,TXN08831,PROD0369,3,253.64,15,646.78
ITEM26419,TXN08832,PROD0295,3,219.27,0,657.81
ITEM26420,TXN08832,PROD0263,3,260.43,0,781.29
ITEM26421,TXN08832,PROD0059,2,457.57,10,823.63
ITEM26422,TXN08833,PROD0084,2,305.93,10,550.67
ITEM26423,TXN08833,PROD0171,2,195.24,10,351.43
ITEM26424,TXN08833,PROD0206,2,451.32,15,767.24
ITEM26425,TXN08833,PROD0444,1,395.26,10,355.73
ITEM26426,TXN08834,PROD0375,1,155.25,5,147.49
ITEM26427,TXN08834,PROD0094,2,393.82,15,669.49
ITEM26428,TXN08834,PROD0322,1,362.65,0,362.65
ITEM26429,TXN08835,PROD0131,1,434.37,5,412.65
ITEM26430,TXN08835,PROD0367,1,318.04,15,270.33
ITEM26431,TXN08835,PROD0307,1,43.06,0,43.06
ITEM26432,TXN08835,PROD0337,1,38.53,5,36.6
ITEM26433,TXN08836,PROD0042,2,130.86,5,248.63
ITEM26434,TXN08836,PROD0346,3,220.09,5,627.26
ITEM26435,TXN08837,PROD0187,3,399.57,0,1198.71
ITEM26436,TXN08837,PROD0284,1,386.2,10,347.58
ITEM26437,TXN08837,PROD0171,1,195.24,0,195.24
ITEM26438,TXN08837,PROD0096,1,166.63,15,141.64
ITEM26439,TXN08837,PROD0292,2,484.71,10,872.48
ITEM26440,TXN08838,PROD0432,3,381.03,0,1143.09
ITEM26441,TXN08839,PROD0434,2,242.98,10,437.36
ITEM26442,TXN08839,PROD0036,2,19.79,0,39.58
ITEM26443,TXN08839,PROD0134,1,261.02,15,221.87
ITEM26444,TXN08839,PROD0404,1,152.97,15,130.02
ITEM26445,TXN08839,PROD0485,3,24.73,5,70.48
ITEM26446,TXN08840,PROD0453,3,165.45,10,446.71
ITEM26447,TXN08840,PROD0061,1,187.18,5,177.82
ITEM26448,TXN08840,PROD0445,1,124.55,5,118.32
ITEM26449,TXN08840,PROD0376,3,313.54,0,940.62
ITEM26450,TXN08841,PROD0233,1,109.48,5,104.01
ITEM26451,TXN08841,PROD0468,2,470.42,15,799.71
ITEM26452,TXN08841,PROD0479,3,220.07,10,594.19
ITEM26453,TXN08841,PROD0152,3,336.61,5,959.34
ITEM26454,TXN08842,PROD0081,2,176.48,5,335.31
ITEM26455,TXN08842,PROD0169,1,439.56,15,373.63
ITEM26456,TXN08842,PROD0330,2,337.2,15,573.24
ITEM26457,TXN08842,PROD0395,3,15.77,0,47.31
ITEM26458,TXN08843,PROD0001,3,418.44,5,1192.55
ITEM26459,TXN08844,PROD0152,3,336.61,10,908.85
ITEM26460,TXN08844,PROD0437,1,403.83,5,383.64
ITEM26461,TXN08844,PROD0124,3,102.99,0,308.97
ITEM26462,TXN08844,PROD0185,2,28.61,0,57.22
ITEM26463,TXN08844,PROD0291,2,422.71,5,803.15
ITEM26464,TXN08845,PROD0206,3,451.32,5,1286.26
ITEM26465,TXN08845,PROD0256,2,375.02,10,675.04
ITEM26466,TXN08845,PROD0007,1,313.81,15,266.74
ITEM26467,TXN08845,PROD0333,3,251.89,15,642.32
ITEM26468,TXN08846,PROD0132,1,492.36,15,418.51
ITEM26469,TXN08846,PROD0092,3,489.21,15,1247.49
ITEM26470,TXN08846,PROD0496,1,191.13,15,162.46
ITEM26471,TXN08846,PROD0291,2,422.71,15,718.61
ITEM26472,TXN08846,PROD0498,1,47.36,10,42.62
ITEM26473,TXN08847,PROD0342,3,31.35,5,89.35
ITEM26474,TXN08847,PROD0126,1,233.91,5,222.21
ITEM26475,TXN08847,PROD0325,1,466.79,0,466.79
ITEM26476,TXN08847,PROD0430,2,30.44,0,60.88
ITEM26477,TXN08848,PROD0405,2,300.2,0,600.4
ITEM26478,TXN08848,PROD0398,1,304.67,10,274.2
ITEM26479,TXN08848,PROD0480,3,397.03,0,1191.09
ITEM26480,TXN08848,PROD0155,2,303.85,5,577.32
ITEM26481,TXN08848,PROD0427,1,420.53,5,399.5
ITEM26482,TXN08849,PROD0236,1,148.74,5,141.3
ITEM26483,TXN08849,PROD0482,2,136.5,10,245.7
ITEM26484,TXN08849,PROD0269,1,196.58,10,176.92
ITEM26485,TXN08849,PROD0087,1,187.35,0,187.35
ITEM26486,TXN08850,PROD0197,3,422.64,15,1077.73
ITEM26487,TXN08850,PROD0459,1,39.52,0,39.52
ITEM26488,TXN08851,PROD0125,2,167.64,10,301.75
ITEM26489,TXN08852,PROD0349,2,120.26,15,204.44
ITEM26490,TXN08852,PROD0380,3,73.05,10,197.23
ITEM26491,TXN08852,PROD0029,3,388.36,10,1048.57
ITEM26492,TXN08852,PROD0153,2,153.62,0,307.24
ITEM26493,TXN08853,PROD0112,3,303.99,5,866.37
ITEM26494,TXN08853,PROD0293,1,288.39,0,288.39
ITEM26495,TXN08853,PROD0088,1,399.07,5,379.12
ITEM26496,TXN08853,PROD0334,1,329.56,0,329.56
ITEM26497,TXN08854,PROD0238,2,190.81,10,343.46
ITEM26498,TXN08854,PROD0485,1,24.73,10,22.26
ITEM26499,TXN08854,PROD0117,1,485.95,10,437.36
ITEM26500,TXN08854,PROD0036,1,19.79,15,16.82
ITEM26501,TXN08854,PROD0350,1,176.36,0,176.36
ITEM26502,TXN08855,PROD0005,2,336.36,5,639.08
ITEM26503,TXN08855,PROD0168,2,381.4,0,762.8
ITEM26504,TXN08855,PROD0472,2,485.28,5,922.03
ITEM26505,TXN08855,PROD0275,1,257.46,15,218.84
ITEM26506,TXN08855,PROD0037,1,194.18,0,194.18
ITEM26507,TXN08856,PROD0164,3,391.1,10,1055.97
ITEM26508,TXN08856,PROD0143,1,317.0,5,301.15
ITEM26509,TXN08857,PROD0322,1,362.65,10,326.38
ITEM26510,TXN08858,PROD0470,1,298.57,10,268.71
ITEM26511,TXN08858,PROD0476,1,251.37,15,213.66
ITEM26512,TXN08858,PROD0156,1,420.83,15,357.71
ITEM26513,TXN08858,PROD0454,1,85.8,0,85.8
ITEM26514,TXN08859,PROD0147,1,427.77,15,363.6
ITEM26515,TXN08859,PROD0180,2,38.85,0,77.7
ITEM26516,TXN08859,PROD0311,3,483.63,0,1450.89
ITEM26517,TXN08860,PROD0400,3,198.94,15,507.3
ITEM26518,TXN08860,PROD0465,1,400.72,0,400.72
ITEM26519,TXN08860,PROD0169,2,439.56,0,879.12
ITEM26520,TXN08860,PROD0038,2,47.94,5,91.09
ITEM26521,TXN08860,PROD0347,2,473.06,5,898.81
ITEM26522,TXN08861,PROD0036,1,19.79,10,17.81
ITEM26523,TXN08861,PROD0116,1,225.06,15,191.3
ITEM26524,TXN08861,PROD0304,3,38.81,15,98.97
ITEM26525,TXN08861,PROD0452,2,447.28,0,894.56
ITEM26526,TXN08861,PROD0234,1,393.72,15,334.66
ITEM26527,TXN08862,PROD0338,1,203.76,10,183.38
ITEM26528,TXN08862,PROD0158,1,158.07,15,134.36
ITEM26529,TXN08862,PROD0387,3,206.57,0,619.71
ITEM26530,TXN08862,PROD0428,3,263.42,15,671.72
ITEM26531,TXN08862,PROD0344,1,234.13,15,199.01
ITEM26532,TXN08863,PROD0373,1,13.61,15,11.57
ITEM26533,TXN08864,PROD0320,2,263.95,15,448.71
ITEM26534,TXN08864,PROD0051,3,252.2,15,643.11
ITEM26535,TXN08864,PROD0291,2,422.71,5,803.15
ITEM26536,TXN08864,PROD0253,3,356.92,10,963.68
ITEM26537,TXN08865,PROD0100,3,309.73,10,836.27
ITEM26538,TXN08865,PROD0356,2,213.64,10,384.55
ITEM26539,TXN08865,PROD0031,1,84.8,15,72.08
ITEM26540,TXN08865,PROD0081,1,176.48,5,167.66
ITEM26541,TXN08865,PROD0155,2,303.85,5,577.32
ITEM26542,TXN08866,PROD0163,2,169.44,0,338.88
ITEM26543,TXN08866,PROD0019,2,76.26,10,137.27
ITEM26544,TXN08867,PROD0009,1,401.36,5,381.29
ITEM26545,TXN08867,PROD0120,3,195.97,10,529.12
ITEM26546,TXN08867,PROD0318,3,176.45,0,529.35
ITEM26547,TXN08867,PROD0336,1,48.92,0,48.92
ITEM26548,TXN08867,PROD0391,2,40.93,15,69.58
ITEM26549,TXN08868,PROD0058,1,246.78,5,234.44
ITEM26550,TXN08868,PROD0139,3,324.39,0,973.17
ITEM26551,TXN08868,PROD0370,3,426.72,10,1152.14
ITEM26552,TXN08869,PROD0092,2,489.21,15,831.66
ITEM26553,TXN08869,PROD0373,1,13.61,10,12.25
ITEM26554,TXN08869,PROD0247,1,190.19,0,190.19
ITEM26555,TXN08869,PROD0025,3,357.07,15,910.53
ITEM26556,TXN08870,PROD0256,3,375.02,5,1068.81
ITEM26557,TXN08871,PROD0048,3,360.65,15,919.66
ITEM26558,TXN08871,PROD0198,3,153.6,10,414.72
ITEM26559,TXN08871,PROD0433,1,392.22,10,353.0
ITEM26560,TXN08871,PROD0354,2,404.66,15,687.92
ITEM26561,TXN08872,PROD0127,1,18.32,5,17.4
ITEM26562,TXN08872,PROD0325,3,466.79,15,1190.31
ITEM26563,TXN08872,PROD0165,2,471.53,15,801.6
ITEM26564,TXN08872,PROD0347,3,473.06,0,1419.18
ITEM26565,TXN08872,PROD0133,2,156.68,10,282.02
ITEM26566,TXN08873,PROD0090,1,31.44,5,29.87
ITEM26567,TXN08874,PROD0098,3,197.45,5,562.73
ITEM26568,TXN08874,PROD0014,3,301.15,15,767.93
ITEM26569,TXN08874,PROD0284,1,386.2,15,328.27
ITEM26570,TXN08875,PROD0192,3,393.63,10,1062.8
ITEM26571,TXN08875,PROD0117,2,485.95,5,923.3
ITEM26572,TXN08875,PROD0294,1,430.85,5,409.31
ITEM26573,TXN08876,PROD0016,3,23.66,0,70.98
ITEM26574,TXN08876,PROD0277,2,353.97,10,637.15
ITEM26575,TXN08876,PROD0298,1,33.02,15,28.07
ITEM26576,TXN08876,PROD0170,1,463.37,0,463.37
ITEM26577,TXN08876,PROD0120,1,195.97,5,186.17
ITEM26578,TXN08877,PROD0098,2,197.45,0,394.9
ITEM26579,TXN08877,PROD0185,1,28.61,0,28.61
ITEM26580,TXN08878,PROD0257,3,481.22,5,1371.48
ITEM26581,TXN08878,PROD0464,2,392.1,10,705.78
ITEM26582,TXN08878,PROD0386,1,230.86,10,207.77
ITEM26583,TXN08878,PROD0365,2,427.85,10,770.13
ITEM26584,TXN08878,PROD0399,1,385.47,10,346.92
ITEM26585,TXN08879,PROD0480,1,397.03,0,397.03
ITEM26586,TXN08879,PROD0107,3,61.86,10,167.02
ITEM26587,TXN08879,PROD0484,2,437.06,5,830.41
ITEM26588,TXN08879,PROD0403,3,395.36,10,1067.47
ITEM26589,TXN08880,PROD0040,2,16.07,5,30.53
ITEM26590,TXN08880,PROD0243,3,383.83,10,1036.34
ITEM26591,TXN08881,PROD0215,3,50.58,15,128.98
ITEM26592,TXN08881,PROD0181,1,248.87,15,211.54
ITEM26593,TXN08881,PROD0384,2,111.19,0,222.38
ITEM26594,TXN08882,PROD0365,2,427.85,15,727.35
ITEM26595,TXN08883,PROD0366,1,335.14,10,301.63
ITEM26596,TXN08883,PROD0445,1,124.55,10,112.09
ITEM26597,TXN08883,PROD0001,1,418.44,0,418.44
ITEM26598,TXN08884,PROD0320,3,263.95,5,752.26
ITEM26599,TXN08885,PROD0217,2,56.97,10,102.55
ITEM26600,TXN08885,PROD0114,2,459.98,15,781.97
ITEM26601,TXN08886,PROD0002,1,148.03,5,140.63
